date,title,link,price,bedroom,sqft,neighborhood,bathroom,amenities
1/17,1 Bedroom in Covina ^ Swimming Pool ^ Gym ^ Clubhouse ^ Spa/Hot Tub,https://losangeles.craigslist.org/sgv/apa/d/covina-bedroom-in-covina-swimming-pool/7579676832.html,"$1,999",1br,675,Covina,1,"['air conditioning', 'cats are OK - purrr', 'apartment', 'laundry on site', 'detached garage', 'rent period: monthly']"
1/17,COME TOUR YOUR FUTURE 1X1B HOME TODAY!! IMMEDIATE MOVE-IN AVAILABLE!!!,https://losangeles.craigslist.org/ant/apa/d/lancaster-come-tour-your-future-1x1b/7575303744.html,"$1,638",1br,695,"43530 Gadsden Avenue, Lancaster, CA",1,"['EV charging', 'air conditioning', 'cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'laundry on site', 'carport', 'rent period: monthly']"
1/17,"Walk-in Closets, Fridge, Newly Remodeled Studio in Reseda",https://losangeles.craigslist.org/sfv/apa/d/reseda-walk-in-closets-fridge-newly/7579676712.html,"$1,675",0br,460,Reseda/Northridge Adj,1,"['air conditioning', 'apartment', 'laundry on site', 'off-street parking', 'rent period: monthly']"
1/17,Live near shops & restaurants! Spacious 1bdrm 1ba on awesome street,https://losangeles.craigslist.org/sgv/apa/d/pasadena-live-near-shops-restaurants/7579676634.html,"$2,195",1br,650,Pasadena,1,"['apartment', 'laundry on site', 'no smoking', 'no parking', 'rent period: monthly']"
1/17,The Most Spacious 3bd-2ba Now Available,https://losangeles.craigslist.org/lgb/apa/d/bellflower-the-most-spacious-3bd-2ba/7579673232.html,"$3,080",3br,1166,"14500 McNab Avenue Bellflower, CA",2,"['cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'laundry in bldg', 'no smoking', 'carport', 'rent period: monthly']"
1/17,1 Bedroom in Northridge CA,https://losangeles.craigslist.org/sfv/apa/d/northridge-bedroom-in-northridge-ca/7579676503.html,"$2,269",1br,721,san fernando valley,1,"['apartment', 'w/d in unit', 'attached garage', 'rent period: monthly']"
1/17,"Great View, Upstairs, Washer, Dryer, covered Parking!",https://losangeles.craigslist.org/lgb/apa/d/norwalk-great-view-upstairs-washer/7571591211.html,"$2,549",1br,751,"Norwalk near Downey, Cerritos, Santa Fe Springs, Whittier",1,"['air conditioning', 'cats are OK - purrr', 'apartment', 'w/d in unit', 'carport', 'rent period: monthly']"
1/17,"Patio/Balcony, Newly Renovated Units, Stainless Steel Appliances",https://losangeles.craigslist.org/ant/apa/d/lancaster-patio-balcony-newly-renovated/7579670604.html,"$1,650",1br,719,"44045 15th St W , Lancaster, CA",1,"['open house dates', 'tuesday 2023-01-17', 'wednesday 2023-01-18', 'thursday 2023-01-19']"
1/17,"STUDIO, FANTASTIC DEAL, WILL GO SOON",https://losangeles.craigslist.org/wst/apa/d/playa-del-rey-studio-fantastic-deal/7579676453.html,"$2,121",1br,500,westside-southbay-310,1,"['cats are OK - purrr', 'dogs are OK - wooof', 'furnished', 'apartment', 'laundry in bldg', 'no smoking', 'attached garage', 'rent period: monthly']"
1/17,"GORGEOUS HOUSE, FULLY RENOVATED, GARAGE, CENTRAL AC, WASHER DRYER, PET",https://losangeles.craigslist.org/sfv/apa/d/van-nuys-gorgeous-house-fully-renovated/7579676444.html,"$3,995",3br,,************ LAKE BALBOA ***************,2,"['cats are OK - purrr', 'dogs are OK - wooof', 'house', 'w/d in unit', 'detached garage', 'rent period: monthly']"
