"price","bedroom","sqft","bathroom","amenity_count","cityid","cityname","citypopulation"
1955,2,"1020","2",6,8,"Pittsburgh",300431
1250,3,"1150","1.5",6,8,"Pittsburgh",300431
1515,2,"1050","2",5,8,"Pittsburgh",300431
1250,3,"1150","1.5",6,8,"Pittsburgh",300431
1250,3,"1150","1.5",6,8,"Pittsburgh",300431
1250,3,"1150","1.5",6,8,"Pittsburgh",300431
1395,2,"810","1",6,8,"Pittsburgh",300431
1295,2,"850","1",3,8,"Pittsburgh",300431
1350,2,"850","1",3,8,"Pittsburgh",300431
1750,3,"1012","2",6,8,"Pittsburgh",300431
850,2,"750","1",4,8,"Pittsburgh",300431
1695,2,"1035","1.5",3,8,"Pittsburgh",300431
2099,3,"2253","2",5,8,"Pittsburgh",300431
1660,1,"620","1",6,8,"Pittsburgh",300431
894,0,"450","1",5,8,"Pittsburgh",300431
1299,1,"894","1",5,8,"Pittsburgh",300431
799,0,"382","1",5,8,"Pittsburgh",300431
1265,1,"750","1",5,8,"Pittsburgh",300431
1750,3,"1012","2",6,8,"Pittsburgh",300431
1044,1,"1","1",3,8,"Pittsburgh",300431
1375,2,"1300","2",4,8,"Pittsburgh",300431
960,1,"550","1",4,8,"Pittsburgh",300431
1180,2,"850","1",6,8,"Pittsburgh",300431
1350,2,"750","1",5,8,"Pittsburgh",300431
1628,1,"580","1",6,8,"Pittsburgh",300431
1795,4,"1075","2.5",6,8,"Pittsburgh",300431
1150,2,"1000","1",5,8,"Pittsburgh",300431
1790,2,"1200","2",8,8,"Pittsburgh",300431
1350,2,"1728","1",8,8,"Pittsburgh",300431
925,2,"900","1",5,8,"Pittsburgh",300431
860,1,"544","1",0,8,"Pittsburgh",300431
1360,2,"874","1",11,8,"Pittsburgh",300431
1660,1,"620","1",6,8,"Pittsburgh",300431
1500,2,"1440","1",3,8,"Pittsburgh",300431
1350,2,"860","1",3,8,"Pittsburgh",300431
1375,3,"1100","1.5",0,8,"Pittsburgh",300431
1605,1,"620","1",6,8,"Pittsburgh",300431
1495,2,"1050","2",5,8,"Pittsburgh",300431
1468,1,"573","1",7,8,"Pittsburgh",300431
869,3,"726","1",3,8,"Pittsburgh",300431
1300,2,"700","1",3,8,"Pittsburgh",300431
960,3,"1365","2",9,8,"Pittsburgh",300431
889,2,"900","1",6,8,"Pittsburgh",300431
1200,3,"1300","1",5,8,"Pittsburgh",300431
739,1,"650","1",6,8,"Pittsburgh",300431
759,1,"700","1",6,8,"Pittsburgh",300431
2785,2,"976","1",6,8,"Pittsburgh",300431
1180,1,"640","1",3,8,"Pittsburgh",300431
1746,2,"968","2",7,8,"Pittsburgh",300431
1000,3,"1600","1",3,8,"Pittsburgh",300431
825,1,"375","1",6,8,"Pittsburgh",300431
620,1,"665","1",3,8,"Pittsburgh",300431
1695,2,"1035","1.5",3,8,"Pittsburgh",300431
750,2,"450","1",4,8,"Pittsburgh",300431
1515,2,"1050","2",5,8,"Pittsburgh",300431
1250,3,"1150","1.5",6,8,"Pittsburgh",300431
1250,3,"1150","1.5",6,8,"Pittsburgh",300431
775,1,"470","1",6,8,"Pittsburgh",300431
2283,2,"1633","2",7,8,"Pittsburgh",300431
1000,1,"800","1",4,8,"Pittsburgh",300431
1375,2,"1300","2",4,8,"Pittsburgh",300431
1375,2,"1300","2",4,8,"Pittsburgh",300431
1970,2,"1116","2",7,8,"Pittsburgh",300431
825,2,"900","1",8,8,"Pittsburgh",300431
1955,2,"1020","2",6,8,"Pittsburgh",300431
889,2,"800","1",6,8,"Pittsburgh",300431
1200,3,"1300","1",6,8,"Pittsburgh",300431
925,2,"900","1",5,8,"Pittsburgh",300431
1000,1,"800","1",4,8,"Pittsburgh",300431
2785,2,"926","1",6,8,"Pittsburgh",300431
950,0,"1","1",3,8,"Pittsburgh",300431
1044,1,"1","1",3,8,"Pittsburgh",300431
1255,1,"660","1",3,8,"Pittsburgh",300431
1150,3,"1200","1",5,8,"Pittsburgh",300431
950,0,"1","1",3,8,"Pittsburgh",300431
1820,1,"794","1",8,8,"Pittsburgh",300431
2283,2,"1633","2",7,8,"Pittsburgh",300431
1250,3,"1150","1.5",6,8,"Pittsburgh",300431
975,1,"575","1",6,8,"Pittsburgh",300431
1195,3,"1754","1.5",5,8,"Pittsburgh",300431
1250,3,"1150","1.5",6,8,"Pittsburgh",300431
3000,3,"1554","2",6,8,"Pittsburgh",300431
1250,3,"1150","1.5",5,8,"Pittsburgh",300431
1375,2,"1300","2",4,8,"Pittsburgh",300431
1200,3,"1728","1.5",7,8,"Pittsburgh",300431
1250,3,"1968","2",7,8,"Pittsburgh",300431
1350,3,"1360","1",5,8,"Pittsburgh",300431
700,1,"250","1",5,8,"Pittsburgh",300431
700,1,"450","1",5,8,"Pittsburgh",300431
750,1,"450","1",5,8,"Pittsburgh",300431
1495,2,"1050","2",5,8,"Pittsburgh",300431
1605,1,"620","1",6,8,"Pittsburgh",300431
1350,2,"860","1",3,8,"Pittsburgh",300431
1660,1,"620","1",6,8,"Pittsburgh",300431
1495,2,"1050","2",5,8,"Pittsburgh",300431
1468,1,"573","1",7,8,"Pittsburgh",300431
2230,2,"975","1",6,8,"Pittsburgh",300431
505,0,"426","1",3,8,"Pittsburgh",300431
869,3,"726","1",3,8,"Pittsburgh",300431
1600,2,"1632","1",5,8,"Pittsburgh",300431
1050,2,"615","1",6,8,"Pittsburgh",300431
1265,1,"750","1",5,8,"Pittsburgh",300431
2702,3,"1467","2",7,8,"Pittsburgh",300431
1350,2,"1728","1",8,8,"Pittsburgh",300431
1436,1,"573","1",7,8,"Pittsburgh",300431
2785,2,"976","1",6,8,"Pittsburgh",300431
1795,4,"1075","2.5",6,8,"Pittsburgh",300431
1255,1,"660","1",3,8,"Pittsburgh",300431
1255,1,"660","1",3,8,"Pittsburgh",300431
1265,1,"750","1",5,8,"Pittsburgh",300431
2534,2,"1522","2",7,8,"Pittsburgh",300431
2200,2,"975","1",6,8,"Pittsburgh",300431
815,1,"500","1",6,8,"Pittsburgh",300431
1265,1,"750","1",5,8,"Pittsburgh",300431
1450,2,"860","1",3,8,"Pittsburgh",300431
1495,2,"1050","2",5,8,"Pittsburgh",300431
1660,1,"620","1",6,8,"Pittsburgh",300431
1350,2,"860","1",8,8,"Pittsburgh",300431
1275,1,"640","1",5,8,"Pittsburgh",300431
2702,3,"1467","2",7,8,"Pittsburgh",300431
1955,2,"1020","2",6,8,"Pittsburgh",300431
1750,3,"1012","2",6,8,"Pittsburgh",300431
1515,2,"1050","2",5,8,"Pittsburgh",300431
815,1,"500","1",6,8,"Pittsburgh",300431
1600,2,"1035","1.5",8,8,"Pittsburgh",300431
2200,2,"975","1",6,8,"Pittsburgh",300431
1275,1,"640","1",5,8,"Pittsburgh",300431
1536,1,"717","1",7,8,"Pittsburgh",300431
975,2,"500","1",6,8,"Pittsburgh",300431
1515,2,"1050","2",5,8,"Pittsburgh",300431
1180,1,"640","1",3,8,"Pittsburgh",300431
1628,1,"580","1",6,8,"Pittsburgh",300431
1750,3,"1012","2",6,8,"Pittsburgh",300431
2162,2,"1633","2",7,8,"Pittsburgh",300431
1555,2,"965","1",5,8,"Pittsburgh",300431
1515,2,"1050","2",3,8,"Pittsburgh",300431
1180,1,"640","1",3,8,"Pittsburgh",300431
2785,2,"926","1",6,8,"Pittsburgh",300431
1395,2,"810","1",6,8,"Pittsburgh",300431
1727,1,"848","1",7,8,"Pittsburgh",300431
1245,1,"750","1",5,8,"Pittsburgh",300431
2200,2,"975","1",6,8,"Pittsburgh",300431
1180,1,"640","1",3,8,"Pittsburgh",300431
815,1,"500","1",6,8,"Pittsburgh",300431
625,1,"700","1",5,8,"Pittsburgh",300431
1275,1,"640","1",5,8,"Pittsburgh",300431
670,2,"870","1",5,8,"Pittsburgh",300431
1450,2,"860","1",3,8,"Pittsburgh",300431
1370,1,"500","1",9,8,"Pittsburgh",300431
1823,2,"968","2",7,8,"Pittsburgh",300431
1535,2,"965","1",3,8,"Pittsburgh",300431
1100,0,"500","1",5,8,"Pittsburgh",300431
1650,2,"1250","1",4,8,"Pittsburgh",300431
2200,4,"1397","2",6,8,"Pittsburgh",300431
1495,2,"1050","2",5,8,"Pittsburgh",300431
1350,2,"860","1",3,8,"Pittsburgh",300431
1943,2,"1116","2",7,8,"Pittsburgh",300431
2785,2,"976","1",6,8,"Pittsburgh",300431
775,1,"470","1",6,8,"Pittsburgh",300431
1515,2,"1050","2",5,8,"Pittsburgh",300431
1255,1,"660","1",3,8,"Pittsburgh",300431
1200,3,"1300","1",5,8,"Pittsburgh",300431
695,0,"350","1",5,8,"Pittsburgh",300431
1009,1,"500","1",5,8,"Pittsburgh",300431
1139,1,"610","1",5,8,"Pittsburgh",300431
1329,2,"900","1",5,8,"Pittsburgh",300431
1180,1,"640","1",3,8,"Pittsburgh",300431
1025,1,"800","1",4,8,"Pittsburgh",300431
1025,1,"800","1",5,8,"Pittsburgh",300431
1900,3,"1650","1.5",3,8,"Pittsburgh",300431
1999,3,"1650","1.5",3,8,"Pittsburgh",300431
1515,2,"1050","2",5,8,"Pittsburgh",300431
950,1,"800","1",5,8,"Pittsburgh",300431
950,1,"800","1",5,8,"Pittsburgh",300431
910,1,"550","1",5,8,"Pittsburgh",300431
625,1,"550","1",4,8,"Pittsburgh",300431
950,1,"800","1",5,8,"Pittsburgh",300431
1325,2,"1220","1",3,8,"Pittsburgh",300431
1375,2,"1065","1.5",3,8,"Pittsburgh",300431
2720,2,"1522","2",7,8,"Pittsburgh",300431
750,1,"450","1",5,8,"Pittsburgh",300431
1100,2,"900","1",6,8,"Pittsburgh",300431
750,1,"550","1",5,8,"Pittsburgh",300431
1550,3,"900","1",4,8,"Pittsburgh",300431
700,1,"450","1",5,8,"Pittsburgh",300431
700,1,"250","1",5,8,"Pittsburgh",300431
1382,3,"950","1",3,8,"Pittsburgh",300431
950,2,"900","1",4,8,"Pittsburgh",300431
1800,3,"1505","2.5",3,8,"Pittsburgh",300431
1515,2,"1050","2",5,8,"Pittsburgh",300431
1495,2,"1050","2",3,8,"Pittsburgh",300431
1350,2,"860","1",3,8,"Pittsburgh",300431
895,1,"625","1",6,8,"Pittsburgh",300431
960,1,"524","1",5,8,"Pittsburgh",300431
1255,1,"660","1",3,8,"Pittsburgh",300431
1000,2,"980","1",5,8,"Pittsburgh",300431
1245,1,"750","1",5,8,"Pittsburgh",300431
1515,2,"1050","2",3,8,"Pittsburgh",300431
1020,1,"750","1",3,8,"Pittsburgh",300431
1000,2,"970","1",5,8,"Pittsburgh",300431
850,0,"500","1",3,8,"Pittsburgh",300431
995,2,"1200","1",5,8,"Pittsburgh",300431
899,0,"637","0",3,7,"Houston",2288250
930,1,"600","1",5,7,"Houston",2288250
1194,1,"636","1",3,7,"Houston",2288250
890,1,"620","1",3,7,"Houston",2288250
1388,1,"729","1",6,7,"Houston",2288250
925,1,"714","1",7,7,"Houston",2288250
1147,2,"1076","2",7,7,"Houston",2288250
920,1,"640","1",8,7,"Houston",2288250
1307,2,"1230","2",7,7,"Houston",2288250
972,1,"772","1",7,7,"Houston",2288250
1356,1,"684","1",3,7,"Houston",2288250
773,2,"927","2",7,7,"Houston",2288250
1499,2,"997","2",3,7,"Houston",2288250
1500,1,"841","1",5,7,"Houston",2288250
1445,2,"1177","2",6,7,"Houston",2288250
1266,0,"604","0",3,7,"Houston",2288250
829,1,"575","1",5,7,"Houston",2288250
1077,2,"864","2",7,7,"Houston",2288250
700,1,"325","1",6,7,"Houston",2288250
875,1,"701","1",7,7,"Houston",2288250
700,1,"325","1",6,7,"Houston",2288250
1599,2,"960","2",3,7,"Houston",2288250
1599,2,"960","2",3,7,"Houston",2288250
1599,2,"960","2",3,7,"Houston",2288250
1599,2,"960","2",3,7,"Houston",2288250
1599,2,"960","2",3,7,"Houston",2288250
772,1,"813","1",7,7,"Houston",2288250
999,2,"910","2",3,7,"Houston",2288250
895,1,"640","1",8,7,"Houston",2288250
917,1,"687","1",8,7,"Houston",2288250
1350,2,"900","2",8,7,"Houston",2288250
1292,2,"1100","2",7,7,"Houston",2288250
1029,1,"685","1",7,7,"Houston",2288250
1203,2,"1100","2",3,7,"Houston",2288250
1400,1,"827","1",3,7,"Houston",2288250
850,1,"684","1",8,7,"Houston",2288250
1670,2,"1320","2",6,7,"Houston",2288250
1475,3,"1230","3",3,7,"Houston",2288250
1900,4,"1854","4",3,7,"Houston",2288250
2150,4,"2448","4",3,7,"Houston",2288250
1400,1,"890","1",3,7,"Houston",2288250
1675,3,"1591","3",3,7,"Houston",2288250
1600,3,"1470","3",3,7,"Houston",2288250
1950,4,"2377","4",3,7,"Houston",2288250
1745,2,"1319","2",7,7,"Houston",2288250
1315,1,"814","1",3,7,"Houston",2288250
2150,4,"2788","4",3,7,"Houston",2288250
1595,3,"1422","3",3,7,"Houston",2288250
1950,3,"1878","3",3,7,"Houston",2288250
1450,3,"1394","3",3,7,"Houston",2288250
930,1,"714","1",7,7,"Houston",2288250
1600,3,"1845","3",3,7,"Houston",2288250
1800,3,"1850","3",3,7,"Houston",2288250
1325,1,"756","1",3,7,"Houston",2288250
1050,2,"856","2",7,7,"Houston",2288250
1675,3,"1610","3",3,7,"Houston",2288250
1385,1,"662","1",5,7,"Houston",2288250
822,1,"722","1",7,7,"Houston",2288250
825,1,"615","1",6,7,"Houston",2288250
1953,2,"955","2",7,7,"Houston",2288250
1140,1,"820","1",8,7,"Houston",2288250
1435,1,"637","1",7,7,"Houston",2288250
1145,1,"737","1",8,7,"Houston",2288250
749,0,"236","0",9,7,"Houston",2288250
1955,2,"975","2",7,7,"Houston",2288250
931,2,"997","2",3,7,"Houston",2288250
1399,2,"950","2",3,7,"Houston",2288250
999,1,"236","1",8,7,"Houston",2288250
2335,2,"1140","2",8,7,"Houston",2288250
774,0,"228","0",9,7,"Houston",2288250
1445,2,"975","2",8,7,"Houston",2288250
770,1,"614","1",5,7,"Houston",2288250
1034,2,"1084","2",5,7,"Houston",2288250
1009,2,"610","2",3,7,"Houston",2288250
1210,1,"641","1",5,7,"Houston",2288250
1017,2,"866","2",7,7,"Houston",2288250
900,1,"640","1",8,7,"Houston",2288250
1390,1,"800","1",6,7,"Houston",2288250
1050,1,"635","1",3,7,"Houston",2288250
815,1,"599","1",7,7,"Houston",2288250
932,1,"682","1",7,7,"Houston",2288250
1405,3,"1150","3",8,7,"Houston",2288250
1750,2,"775","2",8,7,"Houston",2288250
699,1,"552","1",3,7,"Houston",2288250
1599,2,"960","2",3,7,"Houston",2288250
2072,2,"1046","2",3,7,"Houston",2288250
1599,2,"960","2",3,7,"Houston",2288250
2072,2,"1046","2",3,7,"Houston",2288250
1059,1,"756","1",3,7,"Houston",2288250
1385,1,"662","1",5,7,"Houston",2288250
2072,2,"1046","2",3,7,"Houston",2288250
802,1,"813","1",7,7,"Houston",2288250
921,1,"783","1",3,7,"Houston",2288250
869,1,"650","1",5,7,"Houston",2288250
2072,2,"1046","2",3,7,"Houston",2288250
2072,2,"1046","2",3,7,"Houston",2288250
1250,1,"690","1",3,7,"Houston",2288250
2072,2,"1046","2",3,7,"Houston",2288250
2072,2,"1046","2",3,7,"Houston",2288250
2072,2,"1046","2",3,7,"Houston",2288250
2072,2,"1046","2",3,7,"Houston",2288250
2072,2,"1046","2",3,7,"Houston",2288250
875,1,"615","1",3,7,"Houston",2288250
2072,2,"1046","2",3,7,"Houston",2288250
2072,2,"1046","2",3,7,"Houston",2288250
2072,2,"1046","2",3,7,"Houston",2288250
2072,2,"1046","2",3,7,"Houston",2288250
949,1,"795","1",3,7,"Houston",2288250
2072,2,"1046","2",3,7,"Houston",2288250
2072,2,"1046","2",3,7,"Houston",2288250
2072,2,"1046","2",3,7,"Houston",2288250
2072,2,"1046","2",3,7,"Houston",2288250
1027,1,"720","1",7,7,"Houston",2288250
1120,2,"860","2",8,7,"Houston",2288250
1125,2,"1020","2",6,7,"Houston",2288250
899,0,"637","0",3,7,"Houston",2288250
1744,2,"910","2",3,7,"Houston",2288250
2074,3,"1403","3",5,7,"Houston",2288250
1700,4,"2039","4",5,7,"Houston",2288250
1650,4,"2039","4",5,7,"Houston",2288250
1650,4,"2039","4",5,7,"Houston",2288250
760,1,"673","1",3,7,"Houston",2288250
1050,2,"950","2",8,7,"Houston",2288250
917,1,"687","1",8,7,"Houston",2288250
752,1,"722","1",7,7,"Houston",2288250
1229,3,"1414","3",2,7,"Houston",2288250
879,1,"796","1",3,7,"Houston",2288250
1489,3,"1570","3",2,7,"Houston",2288250
799,1,"610","1",3,7,"Houston",2288250
937,1,"800","1",7,7,"Houston",2288250
1165,2,"750","2",8,7,"Houston",2288250
924,1,"871","1",9,7,"Houston",2288250
1250,2,"830","2",3,7,"Houston",2288250
815,1,"700","1",9,7,"Houston",2288250
1150,2,"1000","2",3,7,"Houston",2288250
850,1,"600","1",3,7,"Houston",2288250
799,1,"650","1",9,7,"Houston",2288250
845,1,"600","1",3,7,"Houston",2288250
1242,1,"625","1",5,7,"Houston",2288250
1150,2,"1000","2",3,7,"Houston",2288250
805,1,"660","1",9,7,"Houston",2288250
1150,2,"1000","2",3,7,"Houston",2288250
745,1,"600","1",3,7,"Houston",2288250
925,1,"700","1",3,7,"Houston",2288250
885,1,"684","1",8,7,"Houston",2288250
1160,2,"918","2",7,7,"Houston",2288250
770,1,"614","1",5,7,"Houston",2288250
853,1,"826","1",9,7,"Houston",2288250
1400,1,"827","1",3,7,"Houston",2288250
745,1,"600","1",3,7,"Houston",2288250
925,1,"700","1",3,7,"Houston",2288250
1079,1,"659","1",5,7,"Houston",2288250
1400,2,"927","2",5,7,"Houston",2288250
1167,1,"790","1",5,7,"Houston",2288250
1150,2,"1000","2",3,7,"Houston",2288250
1150,2,"1000","2",3,7,"Houston",2288250
750,0,"400","0",3,7,"Houston",2288250
975,1,"634","1",3,7,"Houston",2288250
970,1,"816","1",3,7,"Houston",2288250
1120,2,"860","2",8,7,"Houston",2288250
1442,1,"740","1",8,7,"Houston",2288250
1100,2,"900","2",8,7,"Houston",2288250
1129,2,"1294","2",9,7,"Houston",2288250
957,2,"866","2",7,7,"Houston",2288250
1039,2,"914","2",9,7,"Houston",2288250
899,1,"670","1",3,7,"Houston",2288250
1200,1,"697","1",5,7,"Houston",2288250
1300,1,"729","1",5,7,"Houston",2288250
1142,2,"1076","2",7,7,"Houston",2288250
1600,1,"654","1",5,7,"Houston",2288250
1247,2,"1005","2",7,7,"Houston",2288250
909,1,"644","1",6,7,"Houston",2288250
1225,2,"932","2",6,7,"Houston",2288250
1225,2,"932","2",6,7,"Houston",2288250
909,1,"644","1",6,7,"Houston",2288250
909,1,"644","1",6,7,"Houston",2288250
949,1,"772","1",6,7,"Houston",2288250
899,1,"644","1",6,7,"Houston",2288250
1225,2,"932","2",6,7,"Houston",2288250
909,1,"644","1",6,7,"Houston",2288250
1239,2,"924","2",6,7,"Houston",2288250
899,1,"711","1",6,7,"Houston",2288250
1029,1,"685","1",7,7,"Houston",2288250
1499,3,"1570","3",2,7,"Houston",2288250
1229,3,"1414","3",2,7,"Houston",2288250
1385,1,"662","1",5,7,"Houston",2288250
799,1,"650","1",9,7,"Houston",2288250
2200,3,"1600","3",5,7,"Houston",2288250
1685,4,"2801","4",5,7,"Houston",2288250
1705,1,"1025","1",3,7,"Houston",2288250
975,2,"875","2",3,7,"Houston",2288250
798,2,"945","2",7,7,"Houston",2288250
750,0,"400","0",3,7,"Houston",2288250
825,1,"700","1",3,7,"Houston",2288250
1805,2,"1207","2",3,7,"Houston",2288250
880,1,"650","1",5,7,"Houston",2288250
1150,2,"1000","2",3,7,"Houston",2288250
745,1,"600","1",3,7,"Houston",2288250
925,1,"700","1",3,7,"Houston",2288250
775,1,"600","1",3,7,"Houston",2288250
2449,3,"1434","3",8,7,"Houston",2288250
925,1,"700","1",3,7,"Houston",2288250
745,1,"600","1",3,7,"Houston",2288250
959,1,"611","1",3,7,"Houston",2288250
1595,2,"1059","2",6,7,"Houston",2288250
800,1,"660","1",8,7,"Houston",2288250
1675,3,"1293","3",6,7,"Houston",2288250
1380,1,"767","1",5,7,"Houston",2288250
827,1,"742","1",6,7,"Houston",2288250
775,2,"1376","2",3,7,"Houston",2288250
1990,3,"1326","3",6,7,"Houston",2288250
1027,1,"720","1",7,7,"Houston",2288250
1410,1,"700","1",3,7,"Houston",2288250
1355,1,"580","1",5,7,"Houston",2288250
1100,1,"678","1",10,7,"Houston",2288250
920,1,"640","1",9,7,"Houston",2288250
1130,2,"970","2",8,7,"Houston",2288250
1450,2,"1040","2",10,7,"Houston",2288250
895,1,"774","1",3,7,"Houston",2288250
1100,1,"598","1",10,7,"Houston",2288250
1100,1,"707","1",10,7,"Houston",2288250
1100,1,"707","1",10,7,"Houston",2288250
1009,2,"830","2",3,7,"Houston",2288250
772,1,"813","1",7,7,"Houston",2288250
932,1,"705","1",7,7,"Houston",2288250
999,1,"817","1",2,7,"Houston",2288250
780,1,"540","1",3,7,"Houston",2288250
985,2,"825","2",3,7,"Houston",2288250
745,1,"600","1",3,7,"Houston",2288250
1255,2,"1040","2",3,7,"Houston",2288250
825,1,"700","1",3,7,"Houston",2288250
1840,2,"1084","2",5,7,"Houston",2288250
745,1,"600","1",3,7,"Houston",2288250
822,1,"722","1",7,7,"Houston",2288250
1050,0,"385","0",3,7,"Houston",2288250
1150,2,"1000","2",3,7,"Houston",2288250
845,1,"600","1",3,7,"Houston",2288250
1075,1,"961","1",3,7,"Houston",2288250
900,1,"640","1",8,7,"Houston",2288250
900,1,"845","1",5,7,"Houston",2288250
1304,3,"1005","3",6,7,"Houston",2288250
804,1,"667","1",6,7,"Houston",2288250
1000,2,"765","2",5,7,"Houston",2288250
1304,3,"1005","3",6,7,"Houston",2288250
1150,2,"1000","2",3,7,"Houston",2288250
1304,3,"1005","3",6,7,"Houston",2288250
1304,3,"1005","3",6,7,"Houston",2288250
845,1,"600","1",3,7,"Houston",2288250
850,1,"600","1",3,7,"Houston",2288250
850,1,"600","1",3,7,"Houston",2288250
3245,3,"2175","3",7,7,"Houston",2288250
2300,4,"2976","4",7,7,"Houston",2288250
914,1,"756","1",3,7,"Houston",2288250
1600,2,"1296","2",7,7,"Houston",2288250
1050,1,"672","1",7,7,"Houston",2288250
2990,3,"2196","3",7,7,"Houston",2288250
1299,1,"934","1",3,7,"Houston",2288250
2200,3,"2332","3",7,7,"Houston",2288250
3100,3,"1912","3",7,7,"Houston",2288250
2360,2,"1486","2",3,7,"Houston",2288250
1357,2,"1100","2",7,7,"Houston",2288250
1980,2,"1473","2",3,7,"Houston",2288250
1219,2,"903","2",5,7,"Houston",2288250
820,1,"551","1",3,7,"Houston",2288250
1670,2,"1153","2",3,7,"Houston",2288250
1214,1,"754","1",3,7,"Houston",2288250
1137,2,"864","2",7,7,"Houston",2288250
1490,1,"1025","1",3,7,"Houston",2288250
1400,1,"890","1",3,7,"Houston",2288250
952,1,"803","1",5,7,"Houston",2288250
1445,1,"875","1",3,7,"Houston",2288250
1324,1,"619","1",5,7,"Houston",2288250
1440,1,"850","1",3,7,"Houston",2288250
1230,1,"880","1",5,7,"Houston",2288250
1329,1,"580","1",5,7,"Houston",2288250
1845,3,"1479","3",5,7,"Houston",2288250
2600,5,"2590","5",3,7,"Houston",2288250
1725,2,"1204","2",3,7,"Houston",2288250
1350,1,"619","1",5,7,"Houston",2288250
2300,4,"2194","4",3,7,"Houston",2288250
928,1,"650","1",5,7,"Houston",2288250
1300,2,"1040","2",7,7,"Houston",2288250
1725,3,"2039","3",5,7,"Houston",2288250
900,1,"640","1",8,7,"Houston",2288250
3200,5,"3262","5",3,7,"Houston",2288250
1474,1,"841","1",5,7,"Houston",2288250
870,1,"783","1",6,7,"Houston",2288250
1650,4,"2039","4",5,7,"Houston",2288250
1400,1,"827","1",3,7,"Houston",2288250
4200,3,"1392","3",3,7,"Houston",2288250
2445,1,"1003","1",8,7,"Houston",2288250
2034,3,"1403","3",5,7,"Houston",2288250
772,1,"813","1",7,7,"Houston",2288250
1329,1,"580","1",5,7,"Houston",2288250
3050,4,"2853","4",3,7,"Houston",2288250
1100,1,"733","1",7,7,"Houston",2288250
1100,1,"733","1",7,7,"Houston",2288250
1100,1,"733","1",7,7,"Houston",2288250
1100,1,"733","1",7,7,"Houston",2288250
1100,1,"733","1",7,7,"Houston",2288250
1359,1,"662","1",5,7,"Houston",2288250
1315,1,"814","1",3,7,"Houston",2288250
2034,3,"1403","3",5,7,"Houston",2288250
1670,2,"1177","2",5,7,"Houston",2288250
1425,1,"625","1",7,7,"Houston",2288250
1325,1,"756","1",3,7,"Houston",2288250
1474,1,"841","1",5,7,"Houston",2288250
1243,2,"858","2",8,7,"Houston",2288250
1445,2,"1177","2",5,7,"Houston",2288250
1352,2,"809","2",3,7,"Houston",2288250
1250,1,"690","1",3,7,"Houston",2288250
389,1,"320","1",8,7,"Houston",2288250
875,1,"650","1",3,7,"Houston",2288250
925,1,"536","1",3,7,"Houston",2288250
816,1,"611","1",3,7,"Houston",2288250
1159,2,"995","2",3,7,"Houston",2288250
850,1,"600","1",3,7,"Houston",2288250
1150,2,"1000","2",3,7,"Houston",2288250
825,1,"700","1",3,7,"Houston",2288250
1644,3,"1252","3",3,7,"Houston",2288250
845,1,"600","1",3,7,"Houston",2288250
1130,1,"667","1",8,7,"Houston",2288250
1210,1,"813","1",8,7,"Houston",2288250
1675,2,"1156","2",8,7,"Houston",2288250
