price,bedroom,sqft,bathroom,amenity_count,cityid,pop_class
995,2,700.0,1.0,5,6,3
1400,1,971.0,1.0,4,6,3
2194,1,800.0,1.0,5,6,3
1850,2,1200.0,2.0,8,6,3
900,0,408.0,1.0,8,6,3
1395,1,600.0,1.0,5,6,3
925,0,400.0,1.0,4,6,3
2427,1,963.0,1.5,3,6,3
1705,2,1042.0,2.0,6,6,3
2295,3,1100.0,2.0,5,6,3
1600,1,800.0,1.0,4,6,3
3295,3,1200.0,2.0,7,6,3
1495,1,700.0,1.0,8,6,3
1995,2,800.0,1.0,8,6,3
2700,3,1600.0,3.0,6,6,3
845,0,340.0,1.0,5,6,3
1375,2,600.0,1.0,7,6,3
950,1,672.0,1.0,6,6,3
1470,2,1243.0,1.0,5,6,3
1850,2,1200.0,1.0,6,6,3
1005,2,757.0,1.0,5,6,3
920,2,700.0,1.0,5,6,3
1250,1,625.0,1.0,3,6,3
920,0,498.0,1.0,5,6,3
1150,2,950.0,1.0,5,6,3
990,1,700.0,1.0,5,6,3
950,2,1100.0,2.0,4,6,3
750,1,120.0,1.0,6,6,3
1925,3,1950.0,2.0,5,6,3
3350,3,1500.0,2.0,6,6,3
1995,2,900.0,1.0,5,6,3
2695,3,1100.0,2.0,5,6,3
1950,2,900.0,1.0,5,6,3
1895,1,700.0,1.0,5,6,3
1595,1,700.0,1.0,5,6,3
1950,2,900.0,1.0,5,6,3
2195,2,900.0,1.0,5,6,3
2095,2,900.0,1.0,5,6,3
1950,1,700.0,1.0,5,6,3
1395,0,400.0,1.0,5,6,3
1250,0,400.0,1.0,5,6,3
1095,0,400.0,1.0,5,6,3
1350,0,400.0,1.0,5,6,3
3356,2,1320.0,2.0,5,6,3
1600,2,650.0,1.0,4,6,3
1500,1,650.0,1.0,6,6,3
1395,1,600.0,1.0,5,6,3
2100,2,1100.0,4.0,5,6,3
2100,3,1200.0,2.0,4,6,3
1700,3,1200.0,2.0,4,6,3
1500,2,1150.0,1.0,5,6,3
1500,2,1150.0,1.0,5,6,3
1400,1,619.0,1.0,6,6,3
1450,3,1300.0,2.0,5,6,3
1400,2,112.0,1.5,6,6,3
4750,3,2600.0,3.0,8,6,3
1505,2,995.0,1.0,6,6,3
1395,1,635.0,1.0,5,6,3
1350,0,450.0,1.0,5,6,3
1425,1,700.0,1.0,5,6,3
3276,2,1158.0,2.0,5,6,3
1745,2,924.0,2.0,5,6,3
1600,1,800.0,1.0,8,6,3
2900,3,1800.0,2.0,6,6,3
2350,2,800.0,1.0,5,6,3
1665,2,848.0,1.0,5,6,3
2200,3,1300.0,1.0,5,6,3
2500,3,1600.0,2.0,7,6,3
1500,2,800.0,1.0,6,6,3
2495,3,1300.0,2.0,4,6,3
2700,3,1500.0,2.0,6,6,3
3250,1,1700.0,1.0,7,6,3
1500,1,650.0,1.0,5,6,3
1275,1,700.0,1.0,7,6,3
1200,2,900.0,1.0,5,6,3
2100,1,250.0,1.0,7,6,3
1780,3,1176.0,2.0,6,6,3
1150,2,700.0,1.0,5,6,3
1780,3,1176.0,2.0,6,6,3
1475,2,878.0,1.0,6,6,3
399,1,450.0,1.0,9,6,3
1400,1,600.0,1.0,7,6,3
1665,2,864.0,1.0,5,6,3
1500,2,1200.0,2.0,4,6,3
2000,2,1197.0,1.5,7,6,3
1290,2,1200.0,1.0,3,6,3
2193,1,830.0,1.0,5,6,3
2000,0,540.0,1.0,5,6,3
1420,1,648.0,1.0,5,6,3
1680,2,995.0,2.0,6,6,3
2900,2,1500.0,2.0,5,6,3
1210,1,875.0,1.0,5,6,3
1300,2,900.0,1.0,4,6,3
2300,1,795.0,1.0,8,6,3
1195,2,850.0,1.0,5,6,3
1155,2,740.0,1.0,5,6,3
1070,1,646.0,1.0,5,6,3
5000,2,2500.0,2.0,5,6,3
1600,2,1200.0,1.0,3,6,3
1550,1,420.0,1.0,6,6,3
1950,2,600.0,1.0,6,6,3
1620,2,850.0,1.0,6,6,3
1150,0,325.0,1.0,6,6,3
1350,2,1100.0,1.0,5,6,3
2369,1,1022.0,1.0,5,6,3
1525,1,500.0,1.0,3,6,3
1900,1,817.0,1.0,5,6,3
2550,3,1600.0,2.0,7,6,3
2700,3,1600.0,3.0,7,6,3
2300,3,1320.0,1.5,0,6,3
1685,1,750.0,1.0,3,6,3
3357,2,1320.0,2.0,5,6,3
1700,2,1042.0,2.0,6,6,3
1403,1,550.0,1.0,7,6,3
2095,3,1128.0,2.0,5,6,3
1500,1,750.0,1.0,6,6,3
1355,1,741.0,1.0,6,6,3
1505,2,995.0,1.0,6,6,3
3275,2,1158.0,2.0,5,6,3
1550,2,950.0,1.0,7,6,3
1950,2,1200.0,1.0,5,6,3
1950,2,900.0,1.0,5,6,3
2775,3,1600.0,2.0,5,6,3
1700,2,950.0,1.0,5,6,3
1700,2,1200.0,1.0,4,6,3
950,1,500.0,1.0,4,6,3
1950,2,1250.0,2.0,3,6,3
2700,3,1500.0,2.0,6,6,3
2100,3,1250.0,2.0,5,6,3
1745,2,924.0,2.0,5,6,3
1450,2,850.0,1.0,5,6,3
3356,2,1320.0,2.0,5,6,3
1475,2,878.0,1.0,6,6,3
1100,2,850.0,1.0,6,6,3
1000,1,1000.0,1.0,4,6,3
1200,2,900.0,1.0,5,6,3
2300,2,1100.0,2.0,7,6,3
2500,2,1300.0,1.0,5,6,3
1500,1,750.0,1.0,5,6,3
1250,1,500.0,1.0,5,6,3
