date,title,link,price,bedroom,sqft,neighborhood,bathroom,amenities
1/17,Check Out The Fastest Growing Development In Liberty Lake!,https://spokane.craigslist.org/apa/d/liberty-lake-check-out-the-fastest/7579535768.html,"$1,529",2br,1077,Liberty Lake,2,"['air conditioning', 'application fee details: app $60, admin $200, security deposit $300', 'cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'no smoking', 'detached garage', 'rent period: monthly']"
1/17,Rare Opening: Ground Floor With Attached Garage!,https://spokane.craigslist.org/apa/d/liberty-lake-rare-opening-ground-floor/7579534938.html,"$1,402",1br,817,,1,"['air conditioning', 'application fee details: app $60, admin $200, security deposit $300', 'cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'no smoking', 'attached garage', 'rent period: monthly']"
1/17,AMAZING PET FRIENDLY ONE BEDROOM!,https://spokane.craigslist.org/apa/d/spokane-amazing-pet-friendly-one-bedroom/7579533609.html,"$1,515",1br,922,Spokane Valley,1,"['air conditioning', 'cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'attached garage', 'rent period: monthly']"
1/17,One Month FREE! Call Today To Learn More & Schedule A Tour!,https://spokane.craigslist.org/apa/d/liberty-lake-one-month-free-call-today/7579533492.html,"$1,530",2br,1025,Liberty Lake,2,"['air conditioning', 'application fee details: $60 application fee, $200 admin fee & $300 security deposit', 'cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'no smoking', 'attached garage', 'rent period: monthly']"
1/17,"Covered Parking, Carport, Cable Ready",https://spokane.craigslist.org/apa/d/veradale-covered-parking-carport-cable/7573261259.html,"$1,255",1br,727,"16102 East Broadway Avenue, Spokane Valley, WA",1,"['air conditioning', 'cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'carport', 'rent period: monthly', 'wheelchair accessible']"
1/17,Luxury Studio Units in the Heart of Downtown,https://spokane.craigslist.org/apa/d/spokane-luxury-studio-units-in-the/7579530895.html,"$1,150",0br,383,spokane,1,"['EV charging', 'air conditioning', 'cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'no smoking', 'off-street parking', 'rent period: monthly', 'wheelchair accessible']"
1/17,Special Offer: One Month Free for 18 Month Lease Term!,https://spokane.craigslist.org/apa/d/liberty-lake-special-offer-one-month/7579529865.html,"$1,492",2br,1077,Liberty Lake,2,"['air conditioning', 'application fee details: app $60, admin $200, security deposit $300', 'cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'no smoking', 'detached garage', 'rent period: monthly']"
1/17,Spacious Floorplans and Modern Amenities! Low prices!,https://spokane.craigslist.org/apa/d/spokane-spacious-floorplans-and-modern/7579529642.html,"$1,500",2br,1017,,1,"['air conditioning', 'cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'no smoking', 'detached garage', 'rent period: monthly']"
1/17,Cozy single level 3 bedroom 2 bathroom home located on the South Hill,https://spokane.craigslist.org/apa/d/spokane-cozy-single-level-bedroom/7574555837.html,"$1,700",3br,1850,Rocklin,2,"['air conditioning', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'no smoking', 'attached garage', 'rent period: monthly']"
1/17,"🚙🚎 CLOSE TO EVERYTHING, FAR FROM ORDINARY 🚎🚙",https://spokane.craigslist.org/apa/d/spokane-close-to-everything-far-from/7576551727.html,"$1,566",2br,1140,,2,"['air conditioning', 'cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'no smoking', 'no parking', 'rent period: monthly', 'wheelchair accessible']"
1/17,"Hardwood Laminate Floors, Close to Park, Hot Tub, Swimming Pool",https://spokane.craigslist.org/apa/d/veradale-hardwood-laminate-floors-close/7579527201.html,"$1,355",2br,1001,Spokane Valley,2,"['cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'no smoking', 'off-street parking', 'rent period: monthly', 'wheelchair accessible']"
1/17,Up to $500.00 off! Call us today!,https://spokane.craigslist.org/apa/d/spokane-up-to-off-call-us-today/7579527086.html,"$1,440",2br,857,Spokane Valley,1,"['cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'no smoking', 'carport', 'rent period: monthly', 'wheelchair accessible']"
1/17,"Cable Ready, Off The Leash Dog Park, Basketball Court",https://spokane.craigslist.org/apa/d/spokane-cable-ready-off-the-leash-dog/7579526956.html,"$1,402",1br,736,Spokane Valley,1,"['cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'no smoking', 'off-street parking', 'rent period: monthly', 'wheelchair accessible']"
1/17,"Dishwasher, Pet Friendly, Community Center, Private Balcony/Patio",https://spokane.craigslist.org/apa/d/spokane-dishwasher-pet-friendly/7579526485.html,"$1,345",2br,931,Spokane Valley,1,"['cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'no smoking', 'no parking', 'rent period: monthly']"
1/17,"Cable Ready, On-Site Maintenance, Smoke Free, Public Transportation",https://spokane.craigslist.org/apa/d/spokane-cable-ready-on-site-maintenance/7579525860.html,"$1,200",2br,740,Browne’s Addition,1,"['cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'laundry on site', 'no smoking', 'off-street parking', 'rent period: monthly', 'wheelchair accessible']"
1/17,🐘🎡🏘️ GIGANTIC FLOORPLANS! 🏘️🎡🐘,https://spokane.craigslist.org/apa/d/spokane-gigantic-floorplans/7579525159.html,"$1,446",2br,1025,"7024 North Colton Street, Spokane, WA",2,"['air conditioning', 'cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'no smoking', 'no parking', 'rent period: monthly', 'wheelchair accessible']"
1/17,"Private Patios with Large Storage Closets, 24-Hour Fitness Studio",https://spokane.craigslist.org/apa/d/spokane-private-patios-with-large/7579524016.html,"$1,254",1br,745,,1,"['EV charging', 'cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'no smoking', 'no parking', 'rent period: monthly']"
1/17,THE PERFECT ONE BEDROOM! AMAZING DEAL!,https://spokane.craigslist.org/apa/d/spokane-the-perfect-one-bedroom-amazing/7579523660.html,"$1,565",1br,917,Spokane Valley,1,"['air conditioning', 'apartment', 'w/d in unit', 'attached garage', 'rent period: monthly']"
1/17,"🌌Sparkling pool, Fitness center, Resident parking🌌",https://spokane.craigslist.org/apa/d/spokane-sparkling-pool-fitness-center/7576223417.html,"$1,276",1br,719,"2808 South Assembly Road, Spokane, WA",1,"['air conditioning', 'cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'no smoking', 'carport', 'rent period: monthly']"
1/17,🙊🐵 TAKE YOUR PICK OF THESE BEAUTIFUL 1BED 1BATH HOMES🐵🙊,https://spokane.craigslist.org/apa/d/spokane-take-your-pick-of-these/7579521962.html,"$1,276",1br,719,"2808 South Assembly Road, Spokane, WA",1,"['air conditioning', 'cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'no smoking', 'carport', 'rent period: monthly']"
1/17,Looking For A 2 Bedroom Home? Call And Ask About Our Availability!,https://spokane.craigslist.org/apa/d/veradale-looking-for-2-bedroom-home/7579519476.html,"$1,600",2br,978,Spokane Valley,1,"['open house dates', 'tuesday 2023-01-17', 'wednesday 2023-01-18', 'thursday 2023-01-19']"
1/17,Furnished Studio Apartment,https://spokane.craigslist.org/apa/d/greenacres-furnished-studio-apartment/7579519121.html,"$1,050",0br,,Spokane Valley,1,"['air conditioning', 'cats are OK - purrr', 'dogs are OK - wooof', 'furnished', 'apartment', 'laundry on site', 'no smoking', 'off-street parking', 'rent period: monthly']"
1/17,Only One Left- Make It Yours! Bottom Floor 3x2 w/ Attached Garage!,https://spokane.craigslist.org/apa/d/liberty-lake-only-one-left-make-it/7579518393.html,"$2,080",3br,1187,Liberty Lake,2,"['air conditioning', 'application fee details: $60 application fee, $200 admin fee & $300 security deposit', 'cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'no smoking', 'attached garage', 'rent period: monthly']"
1/17,Limited Time Offer Available For This Apartment Home!,https://spokane.craigslist.org/apa/d/liberty-lake-limited-time-offer/7579517202.html,"$1,750",3br,1187,Liberty Lake,2,"['air conditioning', 'application fee details: $60 application fee, $200 admin fee & $300 security deposit', 'cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'no smoking', 'detached garage', 'rent period: monthly']"
1/17,"You Want It, You've Got It- One Month FREE!",https://spokane.craigslist.org/apa/d/liberty-lake-you-want-it-youve-got-it/7579515472.html,"$1,735",3br,1187,Liberty Lake,2,"['air conditioning', 'application fee details: app $60, admin $200, security deposit $300', 'cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'no smoking', 'attached garage', 'rent period: monthly']"
1/17,Affordable Living: Why Aren't You Getting More Bang For Your Buck?,https://spokane.craigslist.org/apa/d/liberty-lake-affordable-living-why/7579514768.html,"$1,318",1br,817,Liberty Lake,1,"['air conditioning', 'application fee details: $60 application fee, $200 admin fee & $300 security deposit', 'cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'no smoking', 'detached garage', 'rent period: monthly']"
1/17,Brand New Opening & It Won't Be Available Long!,https://spokane.craigslist.org/apa/d/liberty-lake-brand-new-opening-it-wont/7579512316.html,"$1,315",1br,817,Liberty Lake,1,"['air conditioning', 'application fee details: app $60, admin $200, security deposit $300', 'cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'no smoking', 'detached garage', 'rent period: monthly']"
1/17,We Have Move-In Specials! Contact Us Today For Options!!,https://spokane.craigslist.org/apa/d/spokane-we-have-move-in-specials/7579505814.html,"$1,635",2br,1027,,2,"['open house dates', 'tuesday 2023-01-17', 'wednesday 2023-01-18', 'thursday 2023-01-19']"
1/17,"Picturesque Windows, Pet Washing Station, Smart Thermostats",https://spokane.craigslist.org/apa/d/spokane-picturesque-windows-pet-washing/7579499493.html,"$1,635",2br,573,University District,1,"['cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'laundry in bldg', 'off-street parking', 'rent period: monthly', 'wheelchair accessible']"
1/17,No Home? That's No Good! Call Today to Find Your Home!,https://spokane.craigslist.org/apa/d/four-lakes-no-home-thats-no-good-call/7579498512.html,$995,0br,600,,1,"['air conditioning', 'apartment', 'w/d in unit', 'off-street parking', 'rent period: monthly']"
1/17,"Covered Patios & Balconies, Playground, Plank flooring*",https://spokane.craigslist.org/apa/d/spokane-covered-patios-balconies/7579498007.html,"$1,495",2br,956,,2,"['cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'carport', 'rent period: monthly', 'wheelchair accessible']"
1/17,"Fireplace, Dog & Cat Friendly, Balcony, Cable Ready",https://spokane.craigslist.org/apa/d/spokane-fireplace-dog-cat-friendly/7579497889.html,"$1,090",0br,500,Spokane Valley,1,"['air conditioning', 'cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'laundry on site', 'no smoking', 'off-street parking', 'rent period: monthly']"
1/17,"Carports, Dishwasher, Public Transportation, Fireplace",https://spokane.craigslist.org/apa/d/spokane-carports-dishwasher-public/7579496784.html,"$1,260",2br,955,Spokane Valley,1,"['cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'no smoking', 'carport', 'rent period: monthly']"
1/17,Spreading Love Early - February Rent Free On Select Units!,https://spokane.craigslist.org/apa/d/spokane-spreading-love-early-february/7579496681.html,"$1,904",3br,1102,"Close to Spokane Valley Mall, Parks, and Trails!",2,"['air conditioning', 'cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'no smoking', 'carport', 'rent period: monthly', 'wheelchair accessible']"
1/17,"Loft style offered, Online Resident Portal, Accept cats",https://spokane.craigslist.org/apa/d/greenacres-loft-style-offered-online/7579495645.html,"$2,095",3br,1498,,2,"['air conditioning', 'cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d hookups', 'attached garage', 'rent period: monthly']"
1/17,"🧏‍♀️🛀Quite Community, Private Balcony, Move In Specials 🛀🧏‍",https://spokane.craigslist.org/apa/d/spokane-quite-community-private-balcony/7579495254.html,"$1,276",1br,719,"2808 South Assembly Road, Spokane, WA",1,"['air conditioning', 'cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'no smoking', 'carport', 'rent period: monthly']"
1/17,"Clubhouse, Fitness Center, Patio/Balcony",https://spokane.craigslist.org/apa/d/veradale-clubhouse-fitness-center-patio/7579490967.html,"$1,150",0br,600,"16102 East Broadway Avenue, Spokane Valley, WA",1,"['air conditioning', 'cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'carport', 'rent period: monthly', 'wheelchair accessible']"
1/17,"Covered Parking, Large Patio/Balcony, Swimming Pool, Energy Efficient",https://spokane.craigslist.org/apa/d/spokane-covered-parking-large-patio/7579493020.html,"$1,738",2br,1027,Spokane Valley,2,"['cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'no smoking', 'off-street parking', 'rent period: monthly', 'wheelchair accessible']"
1/17,"Brand New Apartments, Community WiFi, Bike Storage Area",https://spokane.craigslist.org/apa/d/spokane-brand-new-apartments-community/7579492431.html,"$1,300",0br,574,Spokane Valley,1,"['air conditioning', 'cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'carport', 'rent period: monthly']"
1/17,"Dining Room, Business Center, Island Kitchen, Free Detached Garage",https://spokane.craigslist.org/apa/d/spokane-dining-room-business-center/7579491845.html,"$1,925",3br,1316,Spokane Valley,2,"['air conditioning', 'cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'no smoking', 'detached garage', 'rent period: monthly']"
1/17,"Your New Apartment Home Is Waiting, Ask About Our Seasonal Specials!",https://spokane.craigslist.org/apa/d/liberty-lake-your-new-apartment-home-is/7579491823.html,"$1,449",1br,760,Liberty Lake,1,"['air conditioning', 'cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'no smoking', 'carport', 'rent period: monthly', 'wheelchair accessible']"
1/17,"Modern Tile Backsplashes, Stainless Steel Appliances",https://spokane.craigslist.org/apa/d/airway-heights-modern-tile-backsplashes/7579491598.html,"$1,399",1br,782,Airway Heights,1,"['air conditioning', 'cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'off-street parking', 'rent period: monthly', 'wheelchair accessible']"
1/17,"Need a Fitness Center, Bark Park, & a Pool? We Got You Covered!",https://spokane.craigslist.org/apa/d/veradale-need-fitness-center-bark-park/7579491143.html,"$1,915",3br,1227,Spokane Valley,2,"['air conditioning', 'cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'no smoking', 'carport', 'rent period: monthly']"
1/17,"High-End Appliances, Full-Size Washer & Dryer, Resident Events",https://spokane.craigslist.org/apa/d/spokane-high-end-appliances-full-size/7579490984.html,"$2,168",2br,1085,West Hills,2,"['air conditioning', 'cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'no smoking', 'off-street parking', 'rent period: monthly', 'wheelchair accessible']"
1/17,🥵🌶️🔥 THIS DEAL IS TOO HOT TO HANDLE 🔥🌶️🥵,https://spokane.craigslist.org/apa/d/spokane-this-deal-is-too-hot-to-handle/7576546951.html,"$1,466",2br,1025,,2,"['air conditioning', 'cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'no smoking', 'no parking', 'rent period: monthly', 'wheelchair accessible']"
1/17,🎯 1Bed 1Bath Available Now  🎯,https://spokane.craigslist.org/apa/d/spokane-1bed-1bath-available-now/7577677103.html,"$1,276",1br,719,"2808 South Assembly Road, Spokane, WA",1,"['apartment', 'w/d in unit', 'carport', 'rent period: monthly']"
1/17,"Rest, Relax, Recharge. Do It All At This Beautiful 3 Bed 2 Bath Home!",https://spokane.craigslist.org/apa/d/spokane-rest-relax-recharge-do-it-all/7579479832.html,"$1,695",3br,1296,Spokane Valley,2,"['open house dates', 'tuesday 2023-01-17', 'wednesday 2023-01-18', 'thursday 2023-01-19']"
1/17,Get Cozy In Your New Home Today With A Waived App Fee!,https://spokane.craigslist.org/apa/d/spokane-get-cozy-in-your-new-home-today/7579472367.html,"$1,650",2br,1050,Regal,2,"['air conditioning', 'cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'no smoking', 'detached garage', 'rent period: monthly', 'wheelchair accessible']"
1/17,1️⃣*️⃣1️⃣ LAST ONE AVAILABLE 3BED 2BATH 1️⃣*️⃣1️⃣,https://spokane.craigslist.org/apa/d/spokane-11-last-one-available-3bed/7579469414.html,"$1,862",3br,1190,"2808 South Assembly Road, Spokane, WA",2,"['air conditioning', 'cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'no smoking', 'carport', 'rent period: monthly']"
1/17,"Washer/Dryer, Recreation Room, Cable Ready",https://spokane.craigslist.org/apa/d/veradale-washer-dryer-recreation-room/7571282895.html,"$1,150",0br,600,"16102 East Broadway Avenue, Spokane Valley, WA",1,"['air conditioning', 'cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'carport', 'rent period: monthly', 'wheelchair accessible']"
1/17,🐕👯🐈 ROOM FOR EVERYONE!!! 🐈👯🐕,https://spokane.craigslist.org/apa/d/spokane-room-for-everyone/7578730613.html,"$1,446",2br,1025,"7024 North Colton Street, Spokane, WA",2,"['air conditioning', 'cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'no smoking', 'no parking', 'rent period: monthly', 'wheelchair accessible']"
1/17,🚛 Ready To Move Now We Have Units Available 🚛,https://spokane.craigslist.org/apa/d/spokane-ready-to-move-now-we-have-units/7576194820.html,"$1,276",1br,719,"2808 South Assembly Road, Spokane, WA",1,"['air conditioning', 'cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'no smoking', 'carport', 'rent period: monthly']"
1/17,"Large Closets, Carpeting, Carport",https://spokane.craigslist.org/apa/d/veradale-large-closets-carpeting-carport/7571406982.html,"$1,255",1br,727,"16102 East Broadway Avenue, Spokane Valley, WA",1,"['air conditioning', 'cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'carport', 'rent period: monthly', 'wheelchair accessible']"
1/17,2️⃣❎2️⃣ LAST GROUND FLOOR AVAILABLE!!! 2️⃣❎2️⃣,https://spokane.craigslist.org/apa/d/spokane-22-last-ground-floor-available/7578712826.html,"$1,566",2br,1140,"7024 North Colton Street, Spokane, WA",2,"['air conditioning', 'cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'no smoking', 'no parking', 'rent period: monthly', 'wheelchair accessible']"
1/17,Nice 2 Bedroom,https://spokane.craigslist.org/apa/d/spokane-nice-bedroom/7577612208.html,"$1,100",2br,795,Spokane Valley,1,"['application fee details: $45 credit, criminal,employment and landlord check', 'cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'laundry in bldg', 'no smoking', 'off-street parking', 'rent period: monthly']"
1/17,"Dishwasher, Washer/Dryer, Window Coverings",https://spokane.craigslist.org/apa/d/veradale-dishwasher-washer-dryer-window/7575693463.html,"$1,460",2br,984,"16102 East Broadway Avenue, Spokane Valley, WA",2,"['air conditioning', 'cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'carport', 'rent period: monthly', 'wheelchair accessible']"
1/17,"Covered Parking, Dishwasher, Large Closets",https://spokane.craigslist.org/apa/d/veradale-covered-parking-dishwasher/7573211073.html,"$1,150",0br,600,"16102 East Broadway Avenue, Spokane Valley, WA",1,"['air conditioning', 'cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'carport', 'rent period: monthly', 'wheelchair accessible']"
1/17,Coeur d'Alene home next to Kootenai health hospital,https://spokane.craigslist.org/apa/d/spokane-coeur-dalene-home-next-to/7579385702.html,$800,1br,,,1,"['cats are OK - purrr', 'dogs are OK - wooof', 'furnished', 'apartment', 'w/d in unit', 'attached garage', 'rent period: monthly']"
1/17,Don’t miss this well-cared-for 1-bed 1-bath home@@,https://spokane.craigslist.org/apa/d/spokane-dont-miss-this-well-cared-for/7579385791.html,$800,1br,,,1,"['cats are OK - purrr', 'dogs are OK - wooof', 'furnished', 'apartment', 'w/d in unit', 'attached garage', 'rent period: monthly']"
1/17,🫖🍵 WE’LL BE YOUR CUP OF TEA 🍵🫖,https://spokane.craigslist.org/apa/d/spokane-well-be-your-cup-of-tea/7577135160.html,"$1,446",2br,1025,,2,"['air conditioning', 'cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'no smoking', 'no parking', 'rent period: monthly', 'wheelchair accessible']"
1/17,Renovated Studio beautiful and centrally located,https://spokane.craigslist.org/apa/d/spokane-renovated-studio-beautiful-and/7579385743.html,$800,1br,,,1,"['cats are OK - purrr', 'dogs are OK - wooof', 'furnished', 'apartment', 'w/d in unit', 'attached garage', 'rent period: monthly']"
1/17,💪🏾 LOOKING FOR YOUR DREAM APT? CHALLENGE ACCEPTED 💪🏾,https://spokane.craigslist.org/apa/d/spokane-looking-for-your-dream-apt/7577135943.html,"$1,566",2br,1140,,2,"['air conditioning', 'cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'no smoking', 'no parking', 'rent period: monthly', 'wheelchair accessible']"
1/17,"Fitness Center, Carport, Large Closets",https://spokane.craigslist.org/apa/d/veradale-fitness-center-carport-large/7574904938.html,"$1,460",2br,984,"16102 East Broadway Avenue, Spokane Valley, WA",2,"['air conditioning', 'cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'carport', 'rent period: monthly', 'wheelchair accessible']"
1/17,"😃 HAPPY PEOPLE, HAPPY LIVING!!! 😃",https://spokane.craigslist.org/apa/d/spokane-happy-people-happy-living/7577136375.html,"$1,566",2br,1140,,2,"['air conditioning', 'cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'no smoking', 'no parking', 'rent period: monthly', 'wheelchair accessible']"
1/16,"Washer/Dryer, Clubhouse, Refrigerator",https://spokane.craigslist.org/apa/d/veradale-washer-dryer-clubhouse/7575585455.html,"$1,460",2br,984,"16102 East Broadway Avenue, Spokane Valley, WA",2,"['air conditioning', 'cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'carport', 'rent period: monthly', 'wheelchair accessible']"
1/16,🌱🪴🌳 Top Floor = Room to Grow! 🌳🪴🌱,https://spokane.craigslist.org/apa/d/spokane-top-floor-room-to-grow/7578396700.html,"$1,566",2br,1140,"7024 North Colton Street, Spokane, WA",2,"['air conditioning', 'cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'no smoking', 'no parking', 'rent period: monthly', 'wheelchair accessible']"
1/16,*See Special* 1 Bed 1 Bath Home Available at Beau West!,https://spokane.craigslist.org/apa/d/spokane-see-special-bed-bath-home/7578503762.html,"$1,400",1br,755,"7410 South Hayford Road, Spokane, WA",1,"['EV charging', 'air conditioning', 'cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'no smoking', 'off-street parking', 'rent period: monthly']"
1/16,"Covered Parking, Carport, Air Conditioner",https://spokane.craigslist.org/apa/d/veradale-covered-parking-carport-air/7570100369.html,"$1,255",1br,727,"16102 East Broadway Avenue, Spokane Valley, WA",1,"['air conditioning', 'cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'carport', 'rent period: monthly', 'wheelchair accessible']"
1/16,💎🌟 BEAUTIFUL NEW UPDATES 🌟💎,https://spokane.craigslist.org/apa/d/spokane-beautiful-new-updates/7577136959.html,"$1,446",2br,1025,,2,"['air conditioning', 'cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'no smoking', 'no parking', 'rent period: monthly', 'wheelchair accessible']"
1/16,*See Special* GF 2 Bed 2 Bath Home AVAILABLE NOW at Beau West!,https://spokane.craigslist.org/apa/d/spokane-see-special-gf-bed-bath-home/7578526778.html,"$1,660",2br,1104,"7410 South Hayford Road, Spokane, WA",2,"['EV charging', 'air conditioning', 'cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'no smoking', 'off-street parking', 'rent period: monthly']"
1/16,Downtown Spokane 1 Bedroom/1 Bathroom,https://spokane.craigslist.org/apa/d/spokane-downtown-spokane-bedroom/7579333254.html,$900,1br,850,Downtown Spokane,1,"['apartment', 'laundry on site', 'street parking', 'rent period: monthly']"
1/16,🌴🥥 WE’RE COCONUTS ABOUT THIS APARTMENT!!! 🥥🌴,https://spokane.craigslist.org/apa/d/spokane-were-coconuts-about-this/7577138090.html,"$1,566",2br,1140,,2,"['air conditioning', 'cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'no smoking', 'no parking', 'rent period: monthly', 'wheelchair accessible']"
1/16,*See Special* 1 Bed 1 Bath Home AVAILABLE NOW at Beau West Apartments!,https://spokane.craigslist.org/apa/d/spokane-see-special-bed-bath-home/7577791447.html,"$1,400",1br,755,"7410 South Hayford Road, Spokane, WA",1,"['EV charging', 'air conditioning', 'cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'no smoking', 'off-street parking', 'rent period: monthly']"
1/16,RV Space - Can fit Up to 40 FT RV,https://spokane.craigslist.org/apa/d/spokane-rv-space-can-fit-up-to-40-ft-rv/7576831896.html,$580,1br,,Spokane,1,"['manufactured', 'laundry on site', 'off-street parking', 'rent period: monthly']"
1/16,"Air Conditioner, Covered Parking, Clubhouse",https://spokane.craigslist.org/apa/d/veradale-air-conditioner-covered/7575642475.html,"$1,460",2br,984,"16102 East Broadway Avenue, Spokane Valley, WA",2,"['air conditioning', 'cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'carport', 'rent period: monthly', 'wheelchair accessible']"
1/16,"Air Conditioner, Trailhead and Hiking Paths, Handicap Accessible Homes",https://spokane.craigslist.org/apa/d/spokane-air-conditioner-trailhead-and/7579319147.html,"$2,118",3br,1230,Spokane Valley,2,"['cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'no smoking', 'off-street parking', 'rent period: monthly', 'wheelchair accessible']"
1/16,"Fitness & Cardio Center, Plank flooring*, Microwave",https://spokane.craigslist.org/apa/d/spokane-fitness-cardio-center-plank/7579318762.html,"$1,495",2br,956,,2,"['cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'carport', 'rent period: monthly', 'wheelchair accessible']"
1/16,"Carports, Air Conditioning, Public Transportation",https://spokane.craigslist.org/apa/d/spokane-carports-air-conditioning/7579318371.html,"$1,260",2br,955,Spokane Valley,1,"['cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'no smoking', 'carport', 'rent period: monthly']"
1/16,"Townhomes offered, Large dogs welcome, Accept cats, Yards",https://spokane.craigslist.org/apa/d/greenacres-townhomes-offered-large-dogs/7579317781.html,"$2,050",3br,1401,,2.5,"['air conditioning', 'cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d hookups', 'attached garage', 'rent period: monthly']"
1/16,"Wireless Router Station, Gazebo Covered BBQ Areas",https://spokane.craigslist.org/apa/d/spokane-wireless-router-station-gazebo/7579317733.html,"$1,444",2br,1063,,2,"['EV charging', 'cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'no smoking', 'no parking', 'rent period: monthly']"
